REF_DATE,GEO,DGUID,Components,Unit of measure,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-09,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,5202,,,,0
2019-10,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,5372,,,,0
2019-11,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,5512,,,,0
2019-12,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,4331,,,,0
2020-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,3934,,,,0
2020-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,4154,,,,0
2020-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Dollars,Dollars,81,millions,6,v122667729,1.6.1,4987,,,,0
2019-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.69,,,,2
2019-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.65,,,,2
2019-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.57,,,,2
2019-04,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.36,,,,2
2019-05,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.21,,,,2
2019-06,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,3.08,,,,2
2019-07,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.94,,,,2
2019-08,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.86,,,,2
2019-09,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.80,,,,2
2019-10,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.80,,,,2
2019-11,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.83,,,,2
2019-12,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.88,,,,2
2020-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.91,,,,2
2020-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.90,,,,2
2020-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, insured, 5 years and more",Interest rate,Percent,239,units,0,v122667780,1.6.2,2.71,,,,2
2019-01,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,16193,,,,0
2019-02,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,14605,,,,0
2019-03,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,16940,,,,0
2019-04,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,20490,,,,0
2019-05,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,26363,,,,0
2019-06,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,29339,,,,0
2019-07,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,33458,,,,0
2019-08,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,31821,,,,0
2019-09,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,28385,,,,0
2019-10,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,30158,,,,0
2019-11,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,28199,,,,0
2019-12,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,25281,,,,0
2020-01,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,23105,,,,0
2020-02,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,22361,,,,0
2020-03,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667730,1.7.1,26327,,,,0
2019-01,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.72,,,,2
2019-02,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.73,,,,2
2019-03,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.68,,,,2
2019-04,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.52,,,,2
2019-05,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.39,,,,2
2019-06,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.26,,,,2
2019-07,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.15,,,,2
2019-08,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.11,,,,2
2019-09,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.10,,,,2
2019-10,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.08,,,,2
2019-11,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.13,,,,2
2019-12,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.17,,,,2
2020-01,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.20,,,,2
2020-02,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,3.18,,,,2
2020-03,Canada,2016A000011124,"Total, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667781,1.7.2,2.89,,,,2
2019-01,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,4085,,,,0
2019-02,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,3508,,,,0
2019-03,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,3583,,,,0
2019-04,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,3337,,,,0
2019-05,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,3275,,,,0
2019-06,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,2681,,,,0
2019-07,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,2553,,,,0
2019-08,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,2162,,,,0
2019-09,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1748,,,,0
2019-10,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1677,,,,0
2019-11,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1705,,,,0
2019-12,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1690,,,,0
2020-01,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1738,,,,0
2020-02,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,1836,,,,0
2020-03,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667731,1.8.1,4506,,,,0
2019-01,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.49,,,,2
2019-02,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.56,,,,2
2019-03,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.61,,,,2
2019-04,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.64,,,,2
2019-05,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.63,,,,2
2019-06,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.68,,,,2
2019-07,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.74,,,,2
2019-08,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.76,,,,2
2019-09,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.86,,,,2
2019-10,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.82,,,,2
2019-11,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.74,,,,2
2019-12,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.76,,,,2
2020-01,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.67,,,,2
2020-02,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,3.70,,,,2
2020-03,Canada,2016A000011124,"Variable rate, funds advanced, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667782,1.8.2,2.19,,,,2
2019-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,916,,,,0
2019-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,921,,,,0
2019-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1048,,,,0
2019-04,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1164,,,,0
2019-05,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1240,,,,0
2019-06,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1323,,,,0
2019-07,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1357,,,,0
2019-08,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1297,,,,0
2019-09,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1293,,,,0
2019-10,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1348,,,,0
2019-11,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1274,,,,0
2019-12,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1173,,,,0
2020-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1132,,,,0
2020-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1056,,,,0
2020-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Dollars,Dollars,81,millions,6,v122667732,1.9.1,1294,,,,0
2019-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.21,,,,2
2019-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.16,,,,2
2019-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.16,,,,2
2019-04,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.19,,,,2
2019-05,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.22,,,,2
2019-06,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.35,,,,2
2019-07,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.28,,,,2
2019-08,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.16,,,,2
2019-09,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.37,,,,2
2019-10,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.29,,,,2
2019-11,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.20,,,,2
2019-12,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.09,,,,2
2020-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.11,,,,2
2020-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.02,,,,2
2020-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, less than 1 year",Interest rate,Percent,239,units,0,v122667783,1.9.2,5.48,,,,2
2019-01,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, from 1 to less than 3 years",Dollars,Dollars,81,millions,6,v122667733,1.10.1,4212,,,,0
2019-02,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, from 1 to less than 3 years",Dollars,Dollars,81,millions,6,v122667733,1.10.1,3927,,,,0
2019-03,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, from 1 to less than 3 years",Dollars,Dollars,81,millions,6,v122667733,1.10.1,4479,,,,0
2019-04,Canada,2016A000011124,"Fixed rate, funds advanced, residential mortgages, uninsured, from 1 to less than 3 years",Dollars,Dollars,81,millions,6,v122667733,1.10.1,5668,,,,0
